DX_CODE_2,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,START_DATE,END_DATE,PREV_DOC_FLAG
D16.32,D1632,Benign neoplasm of short bones of left lower limb,Benign neoplasm of short bones of left lower limb,45547579,Benign neoplasm of short bones of left lower limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D16.4,D164,Benign neoplasm of bones of skull and face,Benign neoplasm of bones of skull and face,35206536,Benign neoplasm of bones of skull and face,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D16.5,D165,Benign neoplasm of lower jaw bone,Benign neoplasm of lower jaw bone,35206537,Benign neoplasm of lower jaw bone,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D16.6,D166,Benign neoplasm of vertebral column,Benign neoplasm of vertebral column,35206538,Benign neoplasm of vertebral column,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D16.7,D167,"Benign neoplasm of ribs, sternum and clavicle","Benign neoplasm of ribs, sternum and clavicle",35206539,"Benign neoplasm of ribs, sternum and clavicle",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D16.8,D168,"Benign neoplasm of pelvic bones, sacrum and coccyx","Benign neoplasm of pelvic bones, sacrum and coccyx",35206540,"Benign neoplasm of pelvic bones, sacrum and coccyx",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D16.9,D169,"Benign neoplasm of bone and articular cartilage, unspecified","Benign neoplasm of bone and articular cartilage, unspecified",35206541,"Benign neoplasm of bone and articular cartilage, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D17,NA,NA,NA,1567761,Benign lipomatous neoplasm,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D17.0,D170,"Ben lipomatous neoplm of skin, subcu of head, face and neck","Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck",35206542,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D17.1,D171,"Benign lipomatous neoplasm of skin, subcu of trunk",Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,35206543,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D17.2,NA,NA,NA,1567762,Benign lipomatous neoplasm of skin and subcutaneous tissue of limb,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D17.20,D1720,"Benign lipomatous neoplasm of skin, subcu of unsp limb",Benign lipomatous neoplasm of skin and subcutaneous tissue of unspecified limb,45532972,Benign lipomatous neoplasm of skin and subcutaneous tissue of unspecified limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D17.21,D1721,"Benign lipomatous neoplasm of skin, subcu of right arm",Benign lipomatous neoplasm of skin and subcutaneous tissue of right arm,45532973,Benign lipomatous neoplasm of skin and subcutaneous tissue of right arm,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D17.22,D1722,"Benign lipomatous neoplasm of skin, subcu of left arm",Benign lipomatous neoplasm of skin and subcutaneous tissue of left arm,45590980,Benign lipomatous neoplasm of skin and subcutaneous tissue of left arm,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D17.23,D1723,"Benign lipomatous neoplasm of skin, subcu of right leg",Benign lipomatous neoplasm of skin and subcutaneous tissue of right leg,45566668,Benign lipomatous neoplasm of skin and subcutaneous tissue of right leg,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D17.24,D1724,"Benign lipomatous neoplasm of skin, subcu of left leg",Benign lipomatous neoplasm of skin and subcutaneous tissue of left leg,45542686,Benign lipomatous neoplasm of skin and subcutaneous tissue of left leg,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D17.3,NA,NA,NA,1567763,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D17.30,D1730,"Benign lipomatous neoplasm of skin, subcu of unsp sites",Benign lipomatous neoplasm of skin and subcutaneous tissue of unspecified sites,45590981,Benign lipomatous neoplasm of skin and subcutaneous tissue of unspecified sites,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D17.39,D1739,"Benign lipomatous neoplasm of skin, subcu of sites",Benign lipomatous neoplasm of skin and subcutaneous tissue of other sites,45532974,Benign lipomatous neoplasm of skin and subcutaneous tissue of other sites,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D17.4,D174,Benign lipomatous neoplasm of intrathoracic organs,Benign lipomatous neoplasm of intrathoracic organs,35206544,Benign lipomatous neoplasm of intrathoracic organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D17.5,D175,Benign lipomatous neoplasm of intra-abdominal organs,Benign lipomatous neoplasm of intra-abdominal organs,35206545,Benign lipomatous neoplasm of intra-abdominal organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D17.6,D176,Benign lipomatous neoplasm of spermatic cord,Benign lipomatous neoplasm of spermatic cord,35206546,Benign lipomatous neoplasm of spermatic cord,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D17.7,NA,NA,NA,35206547,Benign lipomatous neoplasm of other sites,Condition,ICD10CM,4-char nonbill code,1/1/2007,12/31/2099,FALSE
D17.71,D1771,Benign lipomatous neoplasm of kidney,Benign lipomatous neoplasm of kidney,45561900,Benign lipomatous neoplasm of kidney,Condition,ICD10CM,5-char billing code,12/30/2006,12/31/2099,FALSE
D17.72,D1772,Benign lipomatous neoplasm of other genitourinary organ,Benign lipomatous neoplasm of other genitourinary organ,45581288,Benign lipomatous neoplasm of other genitourinary organ,Condition,ICD10CM,5-char billing code,12/30/2006,12/31/2099,FALSE
D17.79,D1779,Benign lipomatous neoplasm of other sites,Benign lipomatous neoplasm of other sites,45595737,Benign lipomatous neoplasm of other sites,Condition,ICD10CM,5-char billing code,12/30/2006,12/31/2099,FALSE
D17.9,D179,"Benign lipomatous neoplasm, unspecified","Benign lipomatous neoplasm, unspecified",35206548,"Benign lipomatous neoplasm, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D18,NA,NA,NA,1567764,"Hemangioma and lymphangioma, any site",Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D18.0,NA,NA,NA,1567765,Hemangioma,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D18.00,D1800,Hemangioma unspecified site,Hemangioma unspecified site,45537897,Hemangioma unspecified site,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D18.01,D1801,Hemangioma of skin and subcutaneous tissue,Hemangioma of skin and subcutaneous tissue,45547580,Hemangioma of skin and subcutaneous tissue,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D18.02,D1802,Hemangioma of intracranial structures,Hemangioma of intracranial structures,45537898,Hemangioma of intracranial structures,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D18.03,D1803,Hemangioma of intra-abdominal structures,Hemangioma of intra-abdominal structures,45605347,Hemangioma of intra-abdominal structures,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D18.09,D1809,Hemangioma of other sites,Hemangioma of other sites,45595738,Hemangioma of other sites,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D18.1,D181,"Lymphangioma, any site","Lymphangioma, any site",35206549,"Lymphangioma, any site",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D19,NA,NA,NA,1567766,Benign neoplasm of mesothelial tissue,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D19.0,D190,Benign neoplasm of mesothelial tissue of pleura,Benign neoplasm of mesothelial tissue of pleura,35206550,Benign neoplasm of mesothelial tissue of pleura,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D19.1,D191,Benign neoplasm of mesothelial tissue of peritoneum,Benign neoplasm of mesothelial tissue of peritoneum,35206551,Benign neoplasm of mesothelial tissue of peritoneum,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D19.7,D197,Benign neoplasm of mesothelial tissue of other sites,Benign neoplasm of mesothelial tissue of other sites,35206552,Benign neoplasm of mesothelial tissue of other sites,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D19.9,D199,"Benign neoplasm of mesothelial tissue, unspecified","Benign neoplasm of mesothelial tissue, unspecified",35206553,"Benign neoplasm of mesothelial tissue, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D20,NA,NA,NA,1567767,Benign neoplasm of soft tissue of retroperitoneum and peritoneum,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D20.0,D200,Benign neoplasm of soft tissue of retroperitoneum,Benign neoplasm of soft tissue of retroperitoneum,35206554,Benign neoplasm of soft tissue of retroperitoneum,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D20.1,D201,Benign neoplasm of soft tissue of peritoneum,Benign neoplasm of soft tissue of peritoneum,35206555,Benign neoplasm of soft tissue of peritoneum,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D21,NA,NA,NA,1567768,Other benign neoplasms of connective and other soft tissue,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D21.0,D210,"Benign neoplasm of connctv/soft tiss of head, face and neck","Benign neoplasm of connective and other soft tissue of head, face and neck",35206556,"Benign neoplasm of connective and other soft tissue of head, face and neck",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D21.1,NA,NA,NA,1567769,"Benign neoplasm of connective and other soft tissue of upper limb, including shoulder",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D21.10,D2110,"Ben neoplm of connctv/soft tiss of unsp upr limb, inc shldr","Benign neoplasm of connective and other soft tissue of unspecified upper limb, including shoulder",45557060,"Benign neoplasm of connective and other soft tissue of unspecified upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D21.11,D2111,"Ben neoplm of connctv/soft tiss of r upper limb, inc shldr","Benign neoplasm of connective and other soft tissue of right upper limb, including shoulder",45586091,"Benign neoplasm of connective and other soft tissue of right upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D21.12,D2112,"Ben neoplm of connctv/soft tiss of left upr limb, inc shldr","Benign neoplasm of connective and other soft tissue of left upper limb, including shoulder",45566669,"Benign neoplasm of connective and other soft tissue of left upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D21.2,NA,NA,NA,1567770,"Benign neoplasm of connective and other soft tissue of lower limb, including hip",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D21.20,D2120,"Ben neoplm of connctv/soft tiss of unsp lower limb, inc hip","Benign neoplasm of connective and other soft tissue of unspecified lower limb, including hip",45586092,"Benign neoplasm of connective and other soft tissue of unspecified lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D21.21,D2121,"Ben neoplm of connctv/soft tiss of right lower limb, inc hip","Benign neoplasm of connective and other soft tissue of right lower limb, including hip",45581290,"Benign neoplasm of connective and other soft tissue of right lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D21.22,D2122,"Ben neoplm of connctv/soft tiss of left lower limb, inc hip","Benign neoplasm of connective and other soft tissue of left lower limb, including hip",45600583,"Benign neoplasm of connective and other soft tissue of left lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D21.3,D213,Benign neoplasm of connective and oth soft tissue of thorax,Benign neoplasm of connective and other soft tissue of thorax,35206557,Benign neoplasm of connective and other soft tissue of thorax,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D21.4,D214,Benign neoplasm of connective and oth soft tissue of abdomen,Benign neoplasm of connective and other soft tissue of abdomen,35206558,Benign neoplasm of connective and other soft tissue of abdomen,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D21.5,D215,Benign neoplasm of connective and oth soft tissue of pelvis,Benign neoplasm of connective and other soft tissue of pelvis,35206559,Benign neoplasm of connective and other soft tissue of pelvis,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D21.6,D216,"Benign neoplasm of connctv/soft tiss of trunk, unsp","Benign neoplasm of connective and other soft tissue of trunk, unspecified",35206560,"Benign neoplasm of connective and other soft tissue of trunk, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D21.9,D219,"Benign neoplasm of connective and other soft tissue, unsp","Benign neoplasm of connective and other soft tissue, unspecified",35206561,"Benign neoplasm of connective and other soft tissue, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D22,NA,NA,NA,1567771,Melanocytic nevi,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D22.0,D220,Melanocytic nevi of lip,Melanocytic nevi of lip,35206562,Melanocytic nevi of lip,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D22.1,NA,NA,NA,1567772,"Melanocytic nevi of eyelid, including canthus",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D22.10,D2210,"Melanocytic nevi of unspecified eyelid, including canthus","Melanocytic nevi of unspecified eyelid, including canthus",45552336,"Melanocytic nevi of unspecified eyelid, including canthus",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.11,D2211,"Melanocytic nevi of right eyelid, including canthus","Melanocytic nevi of right eyelid, including canthus",45566672,"Melanocytic nevi of right eyelid, including canthus",Condition,ICD10CM,5-char nonbill code,1/1/1970,12/31/2099,FALSE
D22.111,D22111,"Melanocytic nevi of right upper eyelid, including canthus","Melanocytic nevi of right upper eyelid, including canthus",1595523,"Melanocytic nevi of right upper eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D22.112,D22112,"Melanocytic nevi of right lower eyelid, including canthus","Melanocytic nevi of right lower eyelid, including canthus",1595524,"Melanocytic nevi of right lower eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D22.12,D2212,"Melanocytic nevi of left eyelid, including canthus","Melanocytic nevi of left eyelid, including canthus",45557062,"Melanocytic nevi of left eyelid, including canthus",Condition,ICD10CM,5-char nonbill code,1/1/1970,12/31/2099,FALSE
D22.121,D22121,"Melanocytic nevi of left upper eyelid, including canthus","Melanocytic nevi of left upper eyelid, including canthus",1595525,"Melanocytic nevi of left upper eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D22.122,D22122,"Melanocytic nevi of left lower eyelid, including canthu","Melanocytic nevi of left lower eyelid, including canthus",1595526,"Melanocytic nevi of left lower eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D22.2,NA,NA,NA,1567773,Melanocytic nevi of ear and external auricular canal,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D22.20,D2220,Melanocytic nevi of unsp ear and external auricular canal,Melanocytic nevi of unspecified ear and external auricular canal,45547583,Melanocytic nevi of unspecified ear and external auricular canal,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.21,D2221,Melanocytic nevi of right ear and external auricular canal,Melanocytic nevi of right ear and external auricular canal,45557063,Melanocytic nevi of right ear and external auricular canal,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.22,D2222,Melanocytic nevi of left ear and external auricular canal,Melanocytic nevi of left ear and external auricular canal,45581292,Melanocytic nevi of left ear and external auricular canal,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.3,NA,NA,NA,1567774,Melanocytic nevi of other and unspecified parts of face,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D22.30,D2230,Melanocytic nevi of unspecified part of face,Melanocytic nevi of unspecified part of face,45537900,Melanocytic nevi of unspecified part of face,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.39,D2239,Melanocytic nevi of other parts of face,Melanocytic nevi of other parts of face,45576380,Melanocytic nevi of other parts of face,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.4,D224,Melanocytic nevi of scalp and neck,Melanocytic nevi of scalp and neck,35206563,Melanocytic nevi of scalp and neck,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D22.5,D225,Melanocytic nevi of trunk,Melanocytic nevi of trunk,35206564,Melanocytic nevi of trunk,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D22.6,NA,NA,NA,1567775,"Melanocytic nevi of upper limb, including shoulder",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D22.60,D2260,"Melanocytic nevi of unsp upper limb, including shoulder","Melanocytic nevi of unspecified upper limb, including shoulder",45600584,"Melanocytic nevi of unspecified upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.61,D2261,"Melanocytic nevi of right upper limb, including shoulder","Melanocytic nevi of right upper limb, including shoulder",45581293,"Melanocytic nevi of right upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.62,D2262,"Melanocytic nevi of left upper limb, including shoulder","Melanocytic nevi of left upper limb, including shoulder",45532976,"Melanocytic nevi of left upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.7,NA,NA,NA,1567776,"Melanocytic nevi of lower limb, including hip",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D22.70,D2270,"Melanocytic nevi of unspecified lower limb, including hip","Melanocytic nevi of unspecified lower limb, including hip",45552337,"Melanocytic nevi of unspecified lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.71,D2271,"Melanocytic nevi of right lower limb, including hip","Melanocytic nevi of right lower limb, including hip",45576381,"Melanocytic nevi of right lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.72,D2272,"Melanocytic nevi of left lower limb, including hip","Melanocytic nevi of left lower limb, including hip",45552338,"Melanocytic nevi of left lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D22.9,D229,"Melanocytic nevi, unspecified","Melanocytic nevi, unspecified",35206565,"Melanocytic nevi, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D23,NA,NA,NA,1567777,Other benign neoplasms of skin,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D23.0,D230,Other benign neoplasm of skin of lip,Other benign neoplasm of skin of lip,35206566,Other benign neoplasm of skin of lip,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D23.1,NA,NA,NA,1567778,"Other benign neoplasm of skin of eyelid, including canthus",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D23.10,D2310,"Oth benign neoplasm skin/ unsp eyelid, including canthus","Other benign neoplasm of skin of unspecified eyelid, including canthus",45547584,"Other benign neoplasm of skin of unspecified eyelid, including canthus",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.11,D2311,"Oth benign neoplasm skin/ right eyelid, including canthus","Other benign neoplasm of skin of right eyelid, including canthus",45537901,"Other benign neoplasm of skin of right eyelid, including canthus",Condition,ICD10CM,5-char nonbill code,1/1/1970,12/31/2099,FALSE
D23.111,D23111,"Other benign neoplasm skin/ right upper eyelid, inc canthus","Other benign neoplasm of skin of right upper eyelid, including canthus",1595527,"Other benign neoplasm of skin of right upper eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D23.112,D23112,"Other benign neoplasm skin/ right lower eyelid, inc canthus","Other benign neoplasm of skin of right lower eyelid, including canthus",1595528,"Other benign neoplasm of skin of right lower eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D23.12,D2312,"Oth benign neoplasm skin/ left eyelid, including canthus","Other benign neoplasm of skin of left eyelid, including canthus",45590989,"Other benign neoplasm of skin of left eyelid, including canthus",Condition,ICD10CM,5-char nonbill code,1/1/1970,12/31/2099,FALSE
D23.121,D23121,"Other benign neoplasm skin/ left upper eyelid, inc canthus","Other benign neoplasm of skin of left upper eyelid, including canthus",1595529,"Other benign neoplasm of skin of left upper eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D23.122,D23122,"Other benign neoplasm skin/ left lower eyelid, inc canthus","Other benign neoplasm of skin of left lower eyelid, including canthus",1595530,"Other benign neoplasm of skin of left lower eyelid, including canthus",Condition,ICD10CM,6-char billing code,1/1/2019,12/31/2099,FALSE
D23.2,NA,NA,NA,1567779,Other benign neoplasm of skin of ear and external auricular canal,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D23.20,D2320,Oth benign neoplasm skin/ unsp ear and external auric canal,Other benign neoplasm of skin of unspecified ear and external auricular canal,45586093,Other benign neoplasm of skin of unspecified ear and external auricular canal,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.21,D2321,Oth benign neoplasm skin/ right ear and external auric canal,Other benign neoplasm of skin of right ear and external auricular canal,45566674,Other benign neoplasm of skin of right ear and external auricular canal,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.22,D2322,Oth benign neoplasm skin/ left ear and external auric canal,Other benign neoplasm of skin of left ear and external auricular canal,45532977,Other benign neoplasm of skin of left ear and external auricular canal,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.3,NA,NA,NA,1567780,Other benign neoplasm of skin of other and unspecified parts of face,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D23.30,D2330,Other benign neoplasm of skin of unspecified part of face,Other benign neoplasm of skin of unspecified part of face,45542689,Other benign neoplasm of skin of unspecified part of face,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.39,D2339,Other benign neoplasm of skin of other parts of face,Other benign neoplasm of skin of other parts of face,45542690,Other benign neoplasm of skin of other parts of face,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.4,D234,Other benign neoplasm of skin of scalp and neck,Other benign neoplasm of skin of scalp and neck,35206567,Other benign neoplasm of skin of scalp and neck,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D23.5,D235,Other benign neoplasm of skin of trunk,Other benign neoplasm of skin of trunk,35206568,Other benign neoplasm of skin of trunk,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D23.6,NA,NA,NA,1567781,"Other benign neoplasm of skin of upper limb, including shoulder",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D23.60,D2360,"Oth benign neoplasm skin/ unsp upper limb, inc shoulder","Other benign neoplasm of skin of unspecified upper limb, including shoulder",45590990,"Other benign neoplasm of skin of unspecified upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.61,D2361,"Oth benign neoplasm skin/ right upper limb, inc shoulder","Other benign neoplasm of skin of right upper limb, including shoulder",45566675,"Other benign neoplasm of skin of right upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.62,D2362,"Oth benign neoplasm skin/ left upper limb, inc shoulder","Other benign neoplasm of skin of left upper limb, including shoulder",45576383,"Other benign neoplasm of skin of left upper limb, including shoulder",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.7,NA,NA,NA,1567782,"Other benign neoplasm of skin of lower limb, including hip",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D23.70,D2370,"Oth benign neoplasm skin/ unsp lower limb, including hip","Other benign neoplasm of skin of unspecified lower limb, including hip",45586095,"Other benign neoplasm of skin of unspecified lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.71,D2371,"Oth benign neoplasm skin/ right lower limb, including hip","Other benign neoplasm of skin of right lower limb, including hip",45532978,"Other benign neoplasm of skin of right lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.72,D2372,"Oth benign neoplasm skin/ left lower limb, including hip","Other benign neoplasm of skin of left lower limb, including hip",45571604,"Other benign neoplasm of skin of left lower limb, including hip",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D23.9,D239,"Other benign neoplasm of skin, unspecified","Other benign neoplasm of skin, unspecified",35206569,"Other benign neoplasm of skin, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D24,NA,NA,NA,1567783,Benign neoplasm of breast,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D24.00,NA,NA,NA,35206570,"Benign neoplasm of female breast, unspecified side",Condition,ICD10CM,5-char billing code,1/1/2007,12/31/2010,FALSE
D24.01,NA,NA,NA,35206571,Benign neoplasm of right female breast,Condition,ICD10CM,5-char billing code,1/1/2007,12/31/2010,FALSE
D24.02,NA,NA,NA,35206572,Benign neoplasm of left female breast,Condition,ICD10CM,5-char billing code,1/1/2007,12/31/2010,FALSE
D24.1,D241,Benign neoplasm of right breast,Benign neoplasm of right breast,45576384,Benign neoplasm of right breast,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D24.10,NA,NA,NA,35206573,"Benign neoplasm of male breast, unspecified side",Condition,ICD10CM,5-char billing code,1/1/2007,12/31/2010,FALSE
D24.11,NA,NA,NA,35206574,Benign neoplasm of right male breast,Condition,ICD10CM,5-char billing code,1/1/2007,12/31/2010,FALSE
D24.12,NA,NA,NA,35206575,Benign neoplasm of left male breast,Condition,ICD10CM,5-char billing code,1/1/2007,12/31/2010,FALSE
D24.2,D242,Benign neoplasm of left breast,Benign neoplasm of left breast,45566676,Benign neoplasm of left breast,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D24.9,D249,Benign neoplasm of unspecified breast,Benign neoplasm of unspecified breast,45537902,Benign neoplasm of unspecified breast,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D25,NA,NA,NA,1567784,Leiomyoma of uterus,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D25.0,D250,Submucous leiomyoma of uterus,Submucous leiomyoma of uterus,35206576,Submucous leiomyoma of uterus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D25.1,D251,Intramural leiomyoma of uterus,Intramural leiomyoma of uterus,35206577,Intramural leiomyoma of uterus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D25.2,D252,Subserosal leiomyoma of uterus,Subserosal leiomyoma of uterus,35206578,Subserosal leiomyoma of uterus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D25.9,D259,"Leiomyoma of uterus, unspecified","Leiomyoma of uterus, unspecified",35206579,"Leiomyoma of uterus, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
