"DX_CODE_2","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"O36.8924","O368924","Maternal care for oth fetal problems, second tri, fetus 4","Maternal care for other specified fetal problems, second trimester, fetus 4",45572836,"Maternal care for other specified fetal problems, second trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8925","O368925","Maternal care for oth fetal problems, second tri, fetus 5","Maternal care for other specified fetal problems, second trimester, fetus 5",45582527,"Maternal care for other specified fetal problems, second trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8929","O368929","Maternal care for oth fetal problems, second trimester, oth","Maternal care for other specified fetal problems, second trimester, other fetus",45596995,"Maternal care for other specified fetal problems, second trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.893",NA,NA,NA,10106,"Maternal care for other specified fetal problems, third trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.8930","O368930","Maternal care for oth fetal problems, third trimester, unsp","Maternal care for other specified fetal problems, third trimester, not applicable or unspecified",45539166,"Maternal care for other specified fetal problems, third trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8931","O368931","Maternal care for oth fetal problems, third tri, fetus 1","Maternal care for other specified fetal problems, third trimester, fetus 1",45577624,"Maternal care for other specified fetal problems, third trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8932","O368932","Maternal care for oth fetal problems, third tri, fetus 2","Maternal care for other specified fetal problems, third trimester, fetus 2",45558285,"Maternal care for other specified fetal problems, third trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8933","O368933","Maternal care for oth fetal problems, third tri, fetus 3","Maternal care for other specified fetal problems, third trimester, fetus 3",45587344,"Maternal care for other specified fetal problems, third trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8934","O368934","Maternal care for oth fetal problems, third tri, fetus 4","Maternal care for other specified fetal problems, third trimester, fetus 4",45596996,"Maternal care for other specified fetal problems, third trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8935","O368935","Maternal care for oth fetal problems, third tri, fetus 5","Maternal care for other specified fetal problems, third trimester, fetus 5",45587345,"Maternal care for other specified fetal problems, third trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8939","O368939","Maternal care for oth fetal problems, third trimester, oth","Maternal care for other specified fetal problems, third trimester, other fetus",45577625,"Maternal care for other specified fetal problems, third trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.899",NA,NA,NA,10107,"Maternal care for other specified fetal problems, unspecified trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.8990","O368990","Maternal care for oth fetal problems, unsp trimester, unsp","Maternal care for other specified fetal problems, unspecified trimester, not applicable or unspecified",45587346,"Maternal care for other specified fetal problems, unspecified trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8991","O368991","Maternal care for oth fetal problems, unsp tri, fetus 1","Maternal care for other specified fetal problems, unspecified trimester, fetus 1",45606608,"Maternal care for other specified fetal problems, unspecified trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8992","O368992","Maternal care for oth fetal problems, unsp tri, fetus 2","Maternal care for other specified fetal problems, unspecified trimester, fetus 2",45582528,"Maternal care for other specified fetal problems, unspecified trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8993","O368993","Maternal care for oth fetal problems, unsp tri, fetus 3","Maternal care for other specified fetal problems, unspecified trimester, fetus 3",45582529,"Maternal care for other specified fetal problems, unspecified trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8994","O368994","Maternal care for oth fetal problems, unsp tri, fetus 4","Maternal care for other specified fetal problems, unspecified trimester, fetus 4",45534253,"Maternal care for other specified fetal problems, unspecified trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8995","O368995","Maternal care for oth fetal problems, unsp tri, fetus 5","Maternal care for other specified fetal problems, unspecified trimester, fetus 5",45582530,"Maternal care for other specified fetal problems, unspecified trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.8999","O368999","Maternal care for oth fetal problems, unsp trimester, oth","Maternal care for other specified fetal problems, unspecified trimester, other fetus",45534254,"Maternal care for other specified fetal problems, unspecified trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.9",NA,NA,NA,1571797,"Maternal care for fetal problem, unspecified","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O36.90",NA,NA,NA,10108,"Maternal care for fetal problem, unspecified, unspecified trimester","Condition","ICD10CM","5-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.90X0","O3690X0","Maternal care for fetal problem, unsp, unsp trimester, unsp","Maternal care for fetal problem, unspecified, unspecified trimester, not applicable or unspecified",45582531,"Maternal care for fetal problem, unspecified, unspecified trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.90X1","O3690X1","Maternal care for fetal problem, unsp, unsp tri, fetus 1","Maternal care for fetal problem, unspecified, unspecified trimester, fetus 1",45558286,"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.90X2","O3690X2","Maternal care for fetal problem, unsp, unsp tri, fetus 2","Maternal care for fetal problem, unspecified, unspecified trimester, fetus 2",45606609,"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.90X3","O3690X3","Maternal care for fetal problem, unsp, unsp tri, fetus 3","Maternal care for fetal problem, unspecified, unspecified trimester, fetus 3",45567956,"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.90X4","O3690X4","Maternal care for fetal problem, unsp, unsp tri, fetus 4","Maternal care for fetal problem, unspecified, unspecified trimester, fetus 4",45572837,"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.90X5","O3690X5","Maternal care for fetal problem, unsp, unsp tri, fetus 5","Maternal care for fetal problem, unspecified, unspecified trimester, fetus 5",45606610,"Maternal care for fetal problem, unspecified, unspecified trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.90X9","O3690X9","Maternal care for fetal problem, unsp, unsp trimester, oth","Maternal care for fetal problem, unspecified, unspecified trimester, other fetus",45558287,"Maternal care for fetal problem, unspecified, unspecified trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.91",NA,NA,NA,10109,"Maternal care for fetal problem, unspecified, first trimester","Condition","ICD10CM","5-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.91X0","O3691X0","Maternal care for fetal problem, unsp, first trimester, unsp","Maternal care for fetal problem, unspecified, first trimester, not applicable or unspecified",45548781,"Maternal care for fetal problem, unspecified, first trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.91X1","O3691X1","Maternal care for fetal problem, unsp, first tri, fetus 1","Maternal care for fetal problem, unspecified, first trimester, fetus 1",45587347,"Maternal care for fetal problem, unspecified, first trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.91X2","O3691X2","Maternal care for fetal problem, unsp, first tri, fetus 2","Maternal care for fetal problem, unspecified, first trimester, fetus 2",45558288,"Maternal care for fetal problem, unspecified, first trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.91X3","O3691X3","Maternal care for fetal problem, unsp, first tri, fetus 3","Maternal care for fetal problem, unspecified, first trimester, fetus 3",45539167,"Maternal care for fetal problem, unspecified, first trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.91X4","O3691X4","Maternal care for fetal problem, unsp, first tri, fetus 4","Maternal care for fetal problem, unspecified, first trimester, fetus 4",45601847,"Maternal care for fetal problem, unspecified, first trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.91X5","O3691X5","Maternal care for fetal problem, unsp, first tri, fetus 5","Maternal care for fetal problem, unspecified, first trimester, fetus 5",45558289,"Maternal care for fetal problem, unspecified, first trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.91X9","O3691X9","Maternal care for fetal problem, unsp, first trimester, oth","Maternal care for fetal problem, unspecified, first trimester, other fetus",45582532,"Maternal care for fetal problem, unspecified, first trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.92",NA,NA,NA,10110,"Maternal care for fetal problem, unspecified, second trimester","Condition","ICD10CM","5-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.92X0","O3692X0","Maternal care for fetal problem, unsp, second tri, unsp","Maternal care for fetal problem, unspecified, second trimester, not applicable or unspecified",45577627,"Maternal care for fetal problem, unspecified, second trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.92X1","O3692X1","Maternal care for fetal problem, unsp, second tri, fetus 1","Maternal care for fetal problem, unspecified, second trimester, fetus 1",45548782,"Maternal care for fetal problem, unspecified, second trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.92X2","O3692X2","Maternal care for fetal problem, unsp, second tri, fetus 2","Maternal care for fetal problem, unspecified, second trimester, fetus 2",45543991,"Maternal care for fetal problem, unspecified, second trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.92X3","O3692X3","Maternal care for fetal problem, unsp, second tri, fetus 3","Maternal care for fetal problem, unspecified, second trimester, fetus 3",45563137,"Maternal care for fetal problem, unspecified, second trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.92X4","O3692X4","Maternal care for fetal problem, unsp, second tri, fetus 4","Maternal care for fetal problem, unspecified, second trimester, fetus 4",45534255,"Maternal care for fetal problem, unspecified, second trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.92X5","O3692X5","Maternal care for fetal problem, unsp, second tri, fetus 5","Maternal care for fetal problem, unspecified, second trimester, fetus 5",45548783,"Maternal care for fetal problem, unspecified, second trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.92X9","O3692X9","Maternal care for fetal problem, unsp, second trimester, oth","Maternal care for fetal problem, unspecified, second trimester, other fetus",45548784,"Maternal care for fetal problem, unspecified, second trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.93",NA,NA,NA,10111,"Maternal care for fetal problem, unspecified, third trimester","Condition","ICD10CM","5-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.93X0","O3693X0","Maternal care for fetal problem, unsp, third trimester, unsp","Maternal care for fetal problem, unspecified, third trimester, not applicable or unspecified",45553538,"Maternal care for fetal problem, unspecified, third trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.93X1","O3693X1","Maternal care for fetal problem, unsp, third tri, fetus 1","Maternal care for fetal problem, unspecified, third trimester, fetus 1",45539168,"Maternal care for fetal problem, unspecified, third trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.93X2","O3693X2","Maternal care for fetal problem, unsp, third tri, fetus 2","Maternal care for fetal problem, unspecified, third trimester, fetus 2",45582533,"Maternal care for fetal problem, unspecified, third trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.93X3","O3693X3","Maternal care for fetal problem, unsp, third tri, fetus 3","Maternal care for fetal problem, unspecified, third trimester, fetus 3",45558290,"Maternal care for fetal problem, unspecified, third trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.93X4","O3693X4","Maternal care for fetal problem, unsp, third tri, fetus 4","Maternal care for fetal problem, unspecified, third trimester, fetus 4",45553539,"Maternal care for fetal problem, unspecified, third trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.93X5","O3693X5","Maternal care for fetal problem, unsp, third tri, fetus 5","Maternal care for fetal problem, unspecified, third trimester, fetus 5",45548785,"Maternal care for fetal problem, unspecified, third trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.93X9","O3693X9","Maternal care for fetal problem, unsp, third trimester, oth","Maternal care for fetal problem, unspecified, third trimester, other fetus",45543992,"Maternal care for fetal problem, unspecified, third trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O72.1","O721","Other immediate postpartum hemorrhage","Other immediate postpartum hemorrhage",35210340,"Other immediate postpartum hemorrhage","Condition","ICD10CM","4-char billing code","2007-01-01","2099-12-31",FALSE
"O80",NA,NA,NA,35210362,"Encounter for full-term uncomplicated delivery","Condition","ICD10CM","3-char billing code","2007-01-01","2099-12-31",TRUE
"O82",NA,NA,NA,35210363,"Encounter for cesarean delivery without indication","Observation","ICD10CM","3-char billing code","2007-01-01","2099-12-31",TRUE
"O85",NA,NA,NA,35210364,"Puerperal sepsis","Condition","ICD10CM","3-char billing code","2007-01-01","2099-12-31",FALSE
"O90.3","O903","Peripartum cardiomyopathy","Peripartum cardiomyopathy",35210386,"Peripartum cardiomyopathy","Condition","ICD10CM","4-char billing code","2007-01-01","2099-12-31",FALSE
"O94",NA,NA,NA,35210394,"Sequelae of complication of pregnancy, childbirth, and the puerperium","Condition","ICD10CM","3-char billing code","2007-01-01","2099-12-31",FALSE
"O98",NA,NA,NA,1571903,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","3-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.0",NA,NA,NA,1571904,"Tuberculosis complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.01",NA,NA,NA,1571905,"Tuberculosis complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.011","O98011","Tuberculosis complicating pregnancy, first trimester","Tuberculosis complicating pregnancy, first trimester",45534314,"Tuberculosis complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.012","O98012","Tuberculosis complicating pregnancy, second trimester","Tuberculosis complicating pregnancy, second trimester",45548842,"Tuberculosis complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.013","O98013","Tuberculosis complicating pregnancy, third trimester","Tuberculosis complicating pregnancy, third trimester",45558345,"Tuberculosis complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.019","O98019","Tuberculosis complicating pregnancy, unspecified trimester","Tuberculosis complicating pregnancy, unspecified trimester",45534315,"Tuberculosis complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.02","O9802","Tuberculosis complicating childbirth","Tuberculosis complicating childbirth",45548843,"Tuberculosis complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.03","O9803","Tuberculosis complicating the puerperium","Tuberculosis complicating the puerperium",45568003,"Tuberculosis complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.1",NA,NA,NA,1571906,"Syphilis complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.11",NA,NA,NA,1571907,"Syphilis complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.111","O98111","Syphilis complicating pregnancy, first trimester","Syphilis complicating pregnancy, first trimester",45539217,"Syphilis complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.112","O98112","Syphilis complicating pregnancy, second trimester","Syphilis complicating pregnancy, second trimester",45597047,"Syphilis complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.113","O98113","Syphilis complicating pregnancy, third trimester","Syphilis complicating pregnancy, third trimester",45587394,"Syphilis complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.119","O98119","Syphilis complicating pregnancy, unspecified trimester","Syphilis complicating pregnancy, unspecified trimester",45606664,"Syphilis complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.12","O9812","Syphilis complicating childbirth","Syphilis complicating childbirth",45577670,"Syphilis complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.13","O9813","Syphilis complicating the puerperium","Syphilis complicating the puerperium",45582587,"Syphilis complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.2",NA,NA,NA,1571908,"Gonorrhea complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.21",NA,NA,NA,1571909,"Gonorrhea complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.211","O98211","Gonorrhea complicating pregnancy, first trimester","Gonorrhea complicating pregnancy, first trimester",45601905,"Gonorrhea complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.212","O98212","Gonorrhea complicating pregnancy, second trimester","Gonorrhea complicating pregnancy, second trimester",45539218,"Gonorrhea complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.213","O98213","Gonorrhea complicating pregnancy, third trimester","Gonorrhea complicating pregnancy, third trimester",45572900,"Gonorrhea complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.219","O98219","Gonorrhea complicating pregnancy, unspecified trimester","Gonorrhea complicating pregnancy, unspecified trimester",45534316,"Gonorrhea complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.22","O9822","Gonorrhea complicating childbirth","Gonorrhea complicating childbirth",45587395,"Gonorrhea complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.23","O9823","Gonorrhea complicating the puerperium","Gonorrhea complicating the puerperium",45606665,"Gonorrhea complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.3",NA,NA,NA,1571910,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.31",NA,NA,NA,1571911,"Other infections with a predominantly sexual mode of transmission complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.311","O98311","Oth infect w sexl mode of transmiss comp preg, first tri","Other infections with a predominantly sexual mode of transmission complicating pregnancy, first trimester",45597048,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.312","O98312","Oth infect w sexl mode of transmiss comp preg, second tri","Other infections with a predominantly sexual mode of transmission complicating pregnancy, second trimester",45548844,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.313","O98313","Oth infect w sexl mode of transmiss comp preg, third tri","Other infections with a predominantly sexual mode of transmission complicating pregnancy, third trimester",45582588,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.319","O98319","Oth infect w sexl mode of transmiss comp preg, unsp tri","Other infections with a predominantly sexual mode of transmission complicating pregnancy, unspecified trimester",45601906,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.32","O9832","Oth infections w sexl mode of transmiss comp childbirth","Other infections with a predominantly sexual mode of transmission complicating childbirth",45601907,"Other infections with a predominantly sexual mode of transmission complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.33","O9833","Oth infections w sexl mode of transmiss comp the puerperium","Other infections with a predominantly sexual mode of transmission complicating the puerperium",45553611,"Other infections with a predominantly sexual mode of transmission complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.4",NA,NA,NA,1571912,"Viral hepatitis complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.41",NA,NA,NA,1571913,"Viral hepatitis complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.411","O98411","Viral hepatitis complicating pregnancy, first trimester","Viral hepatitis complicating pregnancy, first trimester",45592306,"Viral hepatitis complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.412","O98412","Viral hepatitis complicating pregnancy, second trimester","Viral hepatitis complicating pregnancy, second trimester",45539219,"Viral hepatitis complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.413","O98413","Viral hepatitis complicating pregnancy, third trimester","Viral hepatitis complicating pregnancy, third trimester",45563191,"Viral hepatitis complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.419","O98419","Viral hepatitis complicating pregnancy, unsp trimester","Viral hepatitis complicating pregnancy, unspecified trimester",45553613,"Viral hepatitis complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.42","O9842","Viral hepatitis complicating childbirth","Viral hepatitis complicating childbirth",45582589,"Viral hepatitis complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.43","O9843","Viral hepatitis complicating the puerperium","Viral hepatitis complicating the puerperium",45534318,"Viral hepatitis complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.5",NA,NA,NA,1571914,"Other viral diseases complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.51",NA,NA,NA,1571915,"Other viral diseases complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.511","O98511","Other viral diseases complicating pregnancy, first trimester","Other viral diseases complicating pregnancy, first trimester",45548846,"Other viral diseases complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.512","O98512","Oth viral diseases complicating pregnancy, second trimester","Other viral diseases complicating pregnancy, second trimester",45539220,"Other viral diseases complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.513","O98513","Other viral diseases complicating pregnancy, third trimester","Other viral diseases complicating pregnancy, third trimester",45597049,"Other viral diseases complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.519","O98519","Other viral diseases complicating pregnancy, unsp trimester","Other viral diseases complicating pregnancy, unspecified trimester",45582590,"Other viral diseases complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.52","O9852","Other viral diseases complicating childbirth","Other viral diseases complicating childbirth",45572901,"Other viral diseases complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.53","O9853","Other viral diseases complicating the puerperium","Other viral diseases complicating the puerperium",45544036,"Other viral diseases complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.6",NA,NA,NA,1571916,"Protozoal diseases complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.61",NA,NA,NA,1571917,"Protozoal diseases complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.611","O98611","Protozoal diseases complicating pregnancy, first trimester","Protozoal diseases complicating pregnancy, first trimester",45534319,"Protozoal diseases complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.612","O98612","Protozoal diseases complicating pregnancy, second trimester","Protozoal diseases complicating pregnancy, second trimester",45597050,"Protozoal diseases complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.613","O98613","Protozoal diseases complicating pregnancy, third trimester","Protozoal diseases complicating pregnancy, third trimester",45592308,"Protozoal diseases complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.619","O98619","Protozoal diseases complicating pregnancy, unsp trimester","Protozoal diseases complicating pregnancy, unspecified trimester",45563192,"Protozoal diseases complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.62","O9862","Protozoal diseases complicating childbirth","Protozoal diseases complicating childbirth",45553614,"Protozoal diseases complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.63","O9863","Protozoal diseases complicating the puerperium","Protozoal diseases complicating the puerperium",45544037,"Protozoal diseases complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O98.7",NA,NA,NA,45558346,"Human immunodeficiency virus [HIV] disease complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2006-12-30","2099-12-31",FALSE
"O98.71",NA,NA,NA,1571918,"Human immunodeficiency virus [HIV] disease complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O98.711","O98711","Human immunodef virus disease comp preg, first trimester","Human immunodeficiency virus [HIV] disease complicating pregnancy, first trimester",45606666,"Human immunodeficiency virus [HIV] disease complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O98.712","O98712","Human immunodef virus disease comp preg, second trimester","Human immunodeficiency virus [HIV] disease complicating pregnancy, second trimester",45572902,"Human immunodeficiency virus [HIV] disease complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
