"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE"
"212.8","2128","Benign neoplasm of other specified sites of respiratory and intrathoracic organs","Benign neo resp sys NEC",44824061,"Benign neoplasm of other specified sites of respiratory and intrathoracic organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"212.9","2129","Benign neoplasm of respiratory and intrathoracic organs, site unspecified","Benign neo resp sys NOS",44832173,"Benign neoplasm of respiratory and intrathoracic organs, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213",NA,NA,NA,44828767,"Benign neoplasm of bone and articular cartilage","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"213.0","2130","Benign neoplasm of bones of skull and face","Ben neo skull/face bone",44834526,"Benign neoplasm of bones of skull and face","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.1","2131","Benign neoplasm of lower jaw bone","Ben neo lower jaw bone",44833349,"Benign neoplasm of lower jaw bone","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.2","2132","Benign neoplasm of vertebral column, excluding sacrum and coccyx","Benign neo vertebrae",44835726,"Benign neoplasm of vertebral column, excluding sacrum and coccyx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.3","2133","Benign neoplasm of ribs, sternum, and clavicle","Ben neo ribs/stern/clav",44827598,"Benign neoplasm of ribs, sternum, and clavicle","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.4","2134","Benign neoplasm of scapula and long bones of upper limb","Ben neo long bones arm",44831027,"Benign neoplasm of scapula and long bones of upper limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.5","2135","Benign neoplasm of short bones of upper limb","Ben neo bones wrist/hand",44825243,"Benign neoplasm of short bones of upper limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.6","2136","Benign neoplasm of pelvic bones, sacrum, and coccyx","Benign neo pelvic girdle",44826441,"Benign neoplasm of pelvic bones, sacrum, and coccyx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.7","2137","Benign neoplasm of long bones of lower limb","Ben neo long bones leg",44836888,"Benign neoplasm of long bones of lower limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.8","2138","Benign neoplasm of short bones of lower limb","Ben neo bones ankle/foot",44835727,"Benign neoplasm of short bones of lower limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"213.9","2139","Benign neoplasm of bone and articular cartilage, site unspecified","Benign neo bone NOS",44819479,"Benign neoplasm of bone and articular cartilage, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"214",NA,NA,NA,44833350,"Lipoma","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"214.0","2140","Lipoma of skin and subcutaneous tissue of face","Lipoma skin face",44835728,"Lipoma of skin and subcutaneous tissue of face","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"214.1","2141","Lipoma of other skin and subcutaneous tissue","Lipoma skin NEC",44836889,"Lipoma of other skin and subcutaneous tissue","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"214.2","2142","Lipoma of intrathoracic organs","Lipoma intrathoracic",44832174,"Lipoma of intrathoracic organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"214.3","2143","Lipoma of intra-abdominal organs","Lipoma intra-abdominal",44835729,"Lipoma of intra-abdominal organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"214.4","2144","Lipoma of spermatic cord","Lipoma spermatic cord",44829858,"Lipoma of spermatic cord","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"214.8","2148","Lipoma of other specified sites","Lipoma NEC",44824062,"Lipoma of other specified sites","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"214.9","2149","Lipoma, unspecified site","Lipoma NOS",44832175,"Lipoma, unspecified site","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215",NA,NA,NA,44833351,"Other benign neoplasm of connective and other soft tissue","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"215.0","2150","Other benign neoplasm of connective and other soft tissue of head, face, and neck","Ben neo soft tissue head",44820655,"Other benign neoplasm of connective and other soft tissue of head, face, and neck","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.2","2152","Other benign neoplasm of connective and other soft tissue of upper limb, including shoulder","Ben neo soft tissue arm",44831028,"Other benign neoplasm of connective and other soft tissue of upper limb, including shoulder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.3","2153","Other benign neoplasm of connective and other soft tissue of lower limb, including hip","Ben neo soft tissue leg",44821769,"Other benign neoplasm of connective and other soft tissue of lower limb, including hip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.4","2154","Other benign neoplasm of connective and other soft tissue of thorax","Ben neo soft tis thorax",44827599,"Other benign neoplasm of connective and other soft tissue of thorax","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.5","2155","Other benign neoplasm of connective and other soft tissue of abdomen","Ben neo soft tis abdomen",44834527,"Other benign neoplasm of connective and other soft tissue of abdomen","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.6","2156","Other benign neoplasm of connective and other soft tissue of pelvis","Ben neo soft tis pelvis",44825244,"Other benign neoplasm of connective and other soft tissue of pelvis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.7","2157","Other benign neoplasm of connective and other soft tissue of trunk, unspecified","Benign neo trunk NOS",44820656,"Other benign neoplasm of connective and other soft tissue of trunk, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.8","2158","Other benign neoplasm of connective and other soft tissue of other specified sites","Ben neo soft tissue NEC",44826442,"Other benign neoplasm of connective and other soft tissue of other specified sites","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"215.9","2159","Other benign neoplasm of connective and other soft tissue, site unspecified","Ben neo soft tissue NOS",44820657,"Other benign neoplasm of connective and other soft tissue, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216",NA,NA,NA,44829859,"Benign neoplasm of skin","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"216.0","2160","Benign neoplasm of skin of lip","Benign neo skin lip",44819480,"Benign neoplasm of skin of lip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.1","2161","Benign neoplasm of eyelid, including canthus","Benign neo skin eyelid",44826443,"Benign neoplasm of eyelid, including canthus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.2","2162","Benign neoplasm of ear and external auditory canal","Benign neo skin ear",44835730,"Benign neoplasm of ear and external auditory canal","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.3","2163","Benign neoplasm of skin of other and unspecified parts of face","Benign neo skin face NEC",44832176,"Benign neoplasm of skin of other and unspecified parts of face","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.4","2164","Benign neoplasm of scalp and skin of neck","Ben neo scalp/skin neck",44833352,"Benign neoplasm of scalp and skin of neck","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.5","2165","Benign neoplasm of skin of trunk, except scrotum","Benign neo skin trunk",44824063,"Benign neoplasm of skin of trunk, except scrotum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.6","2166","Benign neoplasm of skin of upper limb, including shoulder","Benign neo skin arm",44834528,"Benign neoplasm of skin of upper limb, including shoulder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.7","2167","Benign neoplasm of skin of lower limb, including hip","Benign neo skin leg",44827600,"Benign neoplasm of skin of lower limb, including hip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.8","2168","Benign neoplasm of other specified sites of skin","Benign neoplasm skin NEC",44826444,"Benign neoplasm of other specified sites of skin","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"216.9","2169","Benign neoplasm of skin, site unspecified","Benign neoplasm skin NOS",44827601,"Benign neoplasm of skin, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"217",NA,NA,NA,44835731,"Benign neoplasm of breast","Condition","ICD9CM","3-dig billing code","1970-01-01","2099-12-31"
"218",NA,NA,NA,44826445,"Uterine leiomyoma","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"218.0","2180","Submucous leiomyoma of uterus","Submucous leiomyoma",44836890,"Submucous leiomyoma of uterus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"218.1","2181","Intramural leiomyoma of uterus","Intramural leiomyoma",44820658,"Intramural leiomyoma of uterus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"218.2","2182","Subserous leiomyoma of uterus","Subserous leiomyoma",44819481,"Subserous leiomyoma of uterus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"218.9","2189","Leiomyoma of uterus, unspecified","Uterine leiomyoma NOS",44824064,"Leiomyoma of uterus, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"219",NA,NA,NA,44820659,"Other benign neoplasm of uterus","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"219.0","2190","Benign neoplasm of cervix uteri","Benign neo cervix uteri",44827602,"Benign neoplasm of cervix uteri","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"219.1","2191","Benign neoplasm of corpus uteri","Benign neo corpus uteri",44820660,"Benign neoplasm of corpus uteri","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"219.8","2198","Benign neoplasm of other specified parts of uterus","Benign neo uterus NEC",44836891,"Benign neoplasm of other specified parts of uterus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"219.9","2199","Benign neoplasm of uterus, part unspecified","Benign neo uterus NOS",44836892,"Benign neoplasm of uterus, part unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"220",NA,NA,NA,44836893,"Benign neoplasm of ovary","Condition","ICD9CM","3-dig billing code","1970-01-01","2099-12-31"
"221",NA,NA,NA,44835732,"Benign neoplasm of other female genital organs","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"221.0","2210","Benign neoplasm of fallopian tube and uterine ligaments","Ben neo fallopian tube",44836894,"Benign neoplasm of fallopian tube and uterine ligaments","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"221.1","2211","Benign neoplasm of vagina","Benign neoplasm vagina",44827603,"Benign neoplasm of vagina","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"221.2","2212","Benign neoplasm of vulva","Benign neoplasm vulva",44825245,"Benign neoplasm of vulva","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"221.8","2218","Benign neoplasm of other specified sites of female genital organs","Ben neo fem genital NEC",44825246,"Benign neoplasm of other specified sites of female genital organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"221.9","2219","Benign neoplasm of female genital organ, site unspecified","Ben neo fem genital NOS",44832177,"Benign neoplasm of female genital organ, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"222",NA,NA,NA,44834529,"Benign neoplasm of male genital organs","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"222.0","2220","Benign neoplasm of testis","Benign neoplasm testis",44834530,"Benign neoplasm of testis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"222.1","2221","Benign neoplasm of penis","Benign neoplasm penis",44821770,"Benign neoplasm of penis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"222.2","2222","Benign neoplasm of prostate","Benign neoplasm prostate",44828768,"Benign neoplasm of prostate","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"222.3","2223","Benign neoplasm of epididymis","Benign neo epididymis",44824065,"Benign neoplasm of epididymis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"222.4","2224","Benign neoplasm of scrotum","Benign neoplasm scrotum",44819482,"Benign neoplasm of scrotum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"222.8","2228","Benign neoplasm of other specified sites of male genital organs","Ben neo male genital NEC",44825247,"Benign neoplasm of other specified sites of male genital organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"222.9","2229","Benign neoplasm of male genital organ, site unspecified","Ben neo male genital NOS",44828769,"Benign neoplasm of male genital organ, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"223",NA,NA,NA,44821771,"Benign neoplasm of kidney and other urinary organs","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"223.0","2230","Benign neoplasm of kidney, except pelvis","Benign neoplasm kidney",44822918,"Benign neoplasm of kidney, except pelvis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"223.1","2231","Benign neoplasm of renal pelvis","Benign neo renal pelvis",44822919,"Benign neoplasm of renal pelvis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"223.2","2232","Benign neoplasm of ureter","Benign neoplasm ureter",44822920,"Benign neoplasm of ureter","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"223.3","2233","Benign neoplasm of bladder","Benign neoplasm bladder",44831029,"Benign neoplasm of bladder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"223.8",NA,NA,NA,44820661,"Benign neoplasm of other specified sites of urinary organs","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"223.81","22381","Benign neoplasm of urethra","Benign neoplasm urethra",44822921,"Benign neoplasm of urethra","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"223.89","22389","Benign neoplasm of other specified sites of urinary organs","Benign neo urinary NEC",44819483,"Benign neoplasm of other specified sites of urinary organs","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"223.9","2239","Benign neoplasm of urinary organ, site unspecified","Benign neo urinary NOS",44820662,"Benign neoplasm of urinary organ, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224",NA,NA,NA,44827604,"Benign neoplasm of eye","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"224.0","2240","Benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid","Benign neoplasm eyeball",44825248,"Benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.1","2241","Benign neoplasm of orbit","Benign neoplasm orbit",44825249,"Benign neoplasm of orbit","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.2","2242","Benign neoplasm of lacrimal gland","Ben neo lacrimal gland",44834531,"Benign neoplasm of lacrimal gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.3","2243","Benign neoplasm of conjunctiva","Benign neo conjunctiva",44834532,"Benign neoplasm of conjunctiva","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.4","2244","Benign neoplasm of cornea","Benign neoplasm cornea",44832178,"Benign neoplasm of cornea","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.5","2245","Benign neoplasm of retina","Benign neoplasm retina",44834533,"Benign neoplasm of retina","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.6","2246","Benign neoplasm of choroid","Benign neoplasm choroid",44831030,"Benign neoplasm of choroid","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.7","2247","Benign neoplasm of lacrimal duct","Ben neo lacrimal duct",44820663,"Benign neoplasm of lacrimal duct","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.8","2248","Benign neoplasm of other specified parts of eye","Benign neoplasm eye NEC",44820664,"Benign neoplasm of other specified parts of eye","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"224.9","2249","Benign neoplasm of eye, part unspecified","Benign neoplasm eye NOS",44836895,"Benign neoplasm of eye, part unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"225",NA,NA,NA,44831031,"Benign neoplasm of brain and other parts of nervous system","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"225.0","2250","Benign neoplasm of brain","Benign neoplasm brain",44831032,"Benign neoplasm of brain","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"225.1","2251","Benign neoplasm of cranial nerves","Benign neo cranial nerve",44820665,"Benign neoplasm of cranial nerves","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"225.2","2252","Benign neoplasm of cerebral meninges","Ben neo cerebr meninges",44833353,"Benign neoplasm of cerebral meninges","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"225.3","2253","Benign neoplasm of spinal cord","Benign neo spinal cord",44825250,"Benign neoplasm of spinal cord","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"225.4","2254","Benign neoplasm of spinal meninges","Ben neo spinal meninges",44836896,"Benign neoplasm of spinal meninges","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"225.8","2258","Benign neoplasm of other specified sites of nervous system","Benign neo nerv sys NEC",44819484,"Benign neoplasm of other specified sites of nervous system","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"225.9","2259","Benign neoplasm of nervous system, part unspecified","Benign neo nerv sys NOS",44828770,"Benign neoplasm of nervous system, part unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"226",NA,NA,NA,44820666,"Benign neoplasm of thyroid glands","Condition","ICD9CM","3-dig billing code","1970-01-01","2099-12-31"
"227",NA,NA,NA,44827605,"Benign neoplasm of other endocrine glands and related structures","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"227.0","2270","Benign neoplasm of adrenal gland","Benign neoplasm adrenal",44829860,"Benign neoplasm of adrenal gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"227.1","2271","Benign neoplasm of parathyroid gland","Benign neo parathyroid",44819485,"Benign neoplasm of parathyroid gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"227.3","2273","Benign neoplasm of pituitary gland and craniopharyngeal duct","Benign neo pituitary",44821772,"Benign neoplasm of pituitary gland and craniopharyngeal duct","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"227.4","2274","Benign neoplasm of pineal gland","Ben neopl pineal gland",44819486,"Benign neoplasm of pineal gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"227.5","2275","Benign neoplasm of carotid body","Benign neo carotid body",44821773,"Benign neoplasm of carotid body","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"227.6","2276","Benign neoplasm of aortic body and other paraganglia","Ben neo paraganglia NEC",44835733,"Benign neoplasm of aortic body and other paraganglia","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"227.8","2278","Benign neoplasm of other endocrine glands and related structures","Benign neo endocrine NEC",44828771,"Benign neoplasm of other endocrine glands and related structures","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"227.9","2279","Benign neoplasm of endocrine gland, site unspecified","Benign neo endocrine NOS",44821774,"Benign neoplasm of endocrine gland, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"228",NA,NA,NA,44826446,"Hemangioma and lymphangioma, any site","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"228.0",NA,NA,NA,44836897,"Hemangioma, any site","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"228.00","22800","Hemangioma of unspecified site","Hemangioma NOS",44819487,"Hemangioma of unspecified site","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"228.01","22801","Hemangioma of skin and subcutaneous tissue","Hemangioma skin",44833354,"Hemangioma of skin and subcutaneous tissue","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"228.02","22802","Hemangioma of intracranial structures","Hemangioma intracranial",44833355,"Hemangioma of intracranial structures","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"228.03","22803","Hemangioma of retina","Hemangioma retina",44826447,"Hemangioma of retina","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"228.04","22804","Hemangioma of intra-abdominal structures","Hemangioma intra-abdom",44824066,"Hemangioma of intra-abdominal structures","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"228.09","22809","Hemangioma of other sites","Hemangioma NEC",44829861,"Hemangioma of other sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"228.1","2281","Lymphangioma, any site","Lymphangioma, any site",44826448,"Lymphangioma, any site","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"229",NA,NA,NA,44820667,"Benign neoplasm of other and unspecified sites","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"229.0","2290","Benign neoplasm of lymph nodes","Benign neo lymph nodes",44824067,"Benign neoplasm of lymph nodes","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"229.8","2298","Benign neoplasm of other specified sites","Benign neoplasm NEC",44829862,"Benign neoplasm of other specified sites","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"229.9","2299","Benign neoplasm of unspecified site","Benign neoplasm NOS",44829863,"Benign neoplasm of unspecified site","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230",NA,NA,NA,44820668,"Carcinoma in situ of digestive organs","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"230.0","2300","Carcinoma in situ of lip, oral cavity, and pharynx","Ca in situ oral cav/phar",44828772,"Carcinoma in situ of lip, oral cavity, and pharynx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.1","2301","Carcinoma in situ of esophagus","Ca in situ esophagus",44825251,"Carcinoma in situ of esophagus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.2","2302","Carcinoma in situ of stomach","Ca in situ stomach",44832179,"Carcinoma in situ of stomach","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.3","2303","Carcinoma in situ of colon","Ca in situ colon",44826449,"Carcinoma in situ of colon","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.4","2304","Carcinoma in situ of rectum","Ca in situ rectum",44831033,"Carcinoma in situ of rectum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.5","2305","Carcinoma in situ of anal canal","Ca in situ anal canal",44820669,"Carcinoma in situ of anal canal","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.6","2306","Carcinoma in situ of anus, unspecified","Ca in situ anus NOS",44821775,"Carcinoma in situ of anus, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.7","2307","Carcinoma in situ of other and unspecified parts of intestine","Ca in situ bowel NEC/NOS",44834534,"Carcinoma in situ of other and unspecified parts of intestine","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.8","2308","Carcinoma in situ of liver and biliary system","Ca in situ liver/biliary",44822922,"Carcinoma in situ of liver and biliary system","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"230.9","2309","Carcinoma in situ of other and unspecified digestive organs","Ca in situ GI NEC/NOS",44829864,"Carcinoma in situ of other and unspecified digestive organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"231",NA,NA,NA,44820670,"Carcinoma in situ of respiratory system","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"231.0","2310","Carcinoma in situ of larynx","Ca in situ larynx",44825252,"Carcinoma in situ of larynx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"231.1","2311","Carcinoma in situ of trachea","Ca in situ trachea",44834535,"Carcinoma in situ of trachea","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"231.2","2312","Carcinoma in situ of bronchus and lung","Ca in situ bronchus/lung",44832180,"Carcinoma in situ of bronchus and lung","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"231.8","2318","Carcinoma in situ of other specified parts of respiratory system","Ca in situ resp sys NEC",44820671,"Carcinoma in situ of other specified parts of respiratory system","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"231.9","2319","Carcinoma in situ of respiratory system, part unspecified","Ca in situ resp sys NOS",44827606,"Carcinoma in situ of respiratory system, part unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232",NA,NA,NA,44833356,"Carcinoma in situ of skin","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"232.0","2320","Carcinoma in situ of skin of lip","Ca in situ skin lip",44835734,"Carcinoma in situ of skin of lip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.1","2321","Carcinoma in situ of eyelid, including canthus","Ca in situ eyelid",44822923,"Carcinoma in situ of eyelid, including canthus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.2","2322","Carcinoma in situ of skin of ear and external auditory canal","Ca in situ skin ear",44828773,"Carcinoma in situ of skin of ear and external auditory canal","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.3","2323","Carcinoma in situ of skin of other and unspecified parts of face","Ca in situ skin face NEC",44829865,"Carcinoma in situ of skin of other and unspecified parts of face","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.4","2324","Carcinoma in situ of scalp and skin of neck","Ca in situ scalp",44836898,"Carcinoma in situ of scalp and skin of neck","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.5","2325","Carcinoma in situ of skin of trunk, except scrotum","Ca in situ skin trunk",44822924,"Carcinoma in situ of skin of trunk, except scrotum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.6","2326","Carcinoma in situ of skin of upper limb, including shoulder","Ca in situ skin arm",44821776,"Carcinoma in situ of skin of upper limb, including shoulder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.7","2327","Carcinoma in situ of skin of lower limb, including hip","Ca in situ skin leg",44834536,"Carcinoma in situ of skin of lower limb, including hip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.8","2328","Carcinoma in situ of other specified sites of skin","Ca in situ skin NEC",44831034,"Carcinoma in situ of other specified sites of skin","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"232.9","2329","Carcinoma in situ of skin, site unspecified","Ca in situ skin NOS",44834537,"Carcinoma in situ of skin, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"233",NA,NA,NA,44822925,"Carcinoma in situ of breast and genitourinary system","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"233.0","2330","Carcinoma in situ of breast","Ca in situ breast",44819488,"Carcinoma in situ of breast","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"233.1","2331","Carcinoma in situ of cervix uteri","Ca in situ cervix uteri",44826450,"Carcinoma in situ of cervix uteri","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"233.2","2332","Carcinoma in situ of other and unspecified parts of uterus","Ca in situ uterus NEC",44836899,"Carcinoma in situ of other and unspecified parts of uterus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
