"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"668.84","66884","Other complications of anesthesia or other sedation in labor and delivery, postpartum condition or complication","Anesth compl-postpartum",44833776,"Other complications of anesthesia or other sedation in labor and delivery, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"668.9",NA,NA,NA,44824439,"Unspecified complication of anesthesia or other sedation in labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"668.90","66890","Unspecified complication of anesthesia and other sedation in labor and delivery, unspecified as to episode of care or not applicable","Anesth comp del NOS-unsp",44822146,"Unspecified complication of anesthesia and other sedation in labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"668.91","66891","Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with or without mention of antepartum condition","Anesth compl NOS-deliver",44829159,"Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"668.92","66892","Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with mention of postpartum complication","Anesth compl NOS-del p/p",44824440,"Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"668.93","66893","Unspecified complication of anesthesia and other sedation in labor and delivery, antepartum condition or complication","Anesth compl-antepartum",44829160,"Unspecified complication of anesthesia and other sedation in labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"668.94","66894","Unspecified complication of anesthesia and other sedation in labor and delivery, postpartum condition or complication","Anesth compl-postpartum",44830273,"Unspecified complication of anesthesia and other sedation in labor and delivery, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"669",NA,NA,NA,44822147,"Other complications of labor and delivery, not elsewhere classified","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.0",NA,NA,NA,44821068,"Maternal distress","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.00","66900","Maternal distress complicating labor and delivery, unspecified as to episode of care or not applicable","Maternal distress-unspec",44824441,"Maternal distress complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.01","66901","Maternal distress complicating labor and delivery, delivered, with or without mention of antepartum condition","Maternal distress-deliv",44829161,"Maternal distress complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.02","66902","Maternal distress complicating labor and delivery, delivered, with mention of postpartum complication","Matern distres-del w p/p",44837290,"Maternal distress complicating labor and delivery, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.03","66903","Maternal distress complicating labor and delivery, antepartum condition or complication","Matern distress-antepar",44825629,"Maternal distress complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.04","66904","Maternal distress complicating labor and delivery, postpartum condition or complication","Matern distress-postpart",44823294,"Maternal distress complicating labor and delivery, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.1",NA,NA,NA,44833777,"Shock during or following labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.10","66910","Shock during or following labor and delivery, unspecified as to episode of care or not applicable","Obstetric shock-unspec",44834930,"Shock during or following labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.11","66911","Shock during or following labor and delivery, delivered, with or without mention of antepartum condition","Obstetric shock-deliver",44823295,"Shock during or following labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.12","66912","Shock during or following labor and delivery, delivered, with mention of postpartum complication","Obstet shock-deliv w p/p",44830274,"Shock during or following labor and delivery, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.13","66913","Shock during or following labor and delivery, antepartum condition or complication","Obstetric shock-antepar",44837291,"Shock during or following labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.14","66914","Shock during or following labor and delivery, postpartum condition or complication","Obstetric shock-postpart",44829162,"Shock during or following labor and delivery, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.2",NA,NA,NA,44830275,"Maternal hypotension syndrome","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.20","66920","Maternal hypotension syndrome, unspecified as to episode of care or not applicable","Matern hypotens syn-unsp",44824442,"Maternal hypotension syndrome, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.21","66921","Maternal hypotension syndrome, delivered, with or without mention of antepartum condition","Matern hypoten syn-deliv",44837292,"Maternal hypotension syndrome, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.22","66922","Maternal hypotension syndrome, delivered, with mention of postpartum complication","Matern hypoten-del w p/p",44830276,"Maternal hypotension syndrome, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.23","66923","Maternal hypotension syndrome, antepartum condition or complication","Matern hypotens-antepar",44823296,"Maternal hypotension syndrome, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.24","66924","Maternal hypotension syndrome, postpartum condition or complication","Matern hypotens-postpart",44831435,"Maternal hypotension syndrome, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.3",NA,NA,NA,44823297,"Acute kidney failure following labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.30","66930","Acute kidney failure following labor and delivery, unspecified as to episode of care or not applicable","Ac kidny fail w del-unsp",44827985,"Acute kidney failure following labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.32","66932","Acute kidney failure following labor and delivery, delivered, with mention of postpartum complication","Ac kidney fail-del w p/p",44837293,"Acute kidney failure following labor and delivery, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.34","66934","Acute kidney failure following labor and delivery, postpartum condition or complication","Ac kidney fail-postpart",44824443,"Acute kidney failure following labor and delivery, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.4",NA,NA,NA,44821069,"Other complications of obstetrical surgery and procedures","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.40","66940","Other complications of obstetrical surgery and procedures, unspecified as to episode of care or not applicable","Oth ob surg compl-unspec",44836125,"Other complications of obstetrical surgery and procedures, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.41","66941","Other complications of obstetrical surgery and procedures, delivered, with or without mention of antepartum condition","Oth ob compl-delivered",44824444,"Other complications of obstetrical surgery and procedures, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.42","66942","Other complications of obstetrical surgery and procedures, delivered, with mention of postpartum complication","Oth ob compl-deliv w p/p",44821070,"Other complications of obstetrical surgery and procedures, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.43","66943","Other complications of obstetrical surgery and procedures, antepartum condition or complication","Complc ob surg anteprtm",44826828,"Other complications of obstetrical surgery and procedures, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.44","66944","Other complications of obstetrical surgery and procedures, postpartum condition or complication","Oth ob surg compl-postpa",44834931,"Other complications of obstetrical surgery and procedures, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.5",NA,NA,NA,44836126,"Forceps or vacuum extractor delivery without mention of indication","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.50","66950","Forceps or vacuum extractor delivery without mention of indication, unspecified as to episode of care or not applicable","Forcep deliv NOS-unspec",44831436,"Forceps or vacuum extractor delivery without mention of indication, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.51","66951","Forceps or vacuum extractor delivery without mention of indication, delivered, with or without mention of antepartum condition","Forcep deliv NOS-deliver",44831437,"Forceps or vacuum extractor delivery without mention of indication, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.6",NA,NA,NA,44822148,"Breech extraction, without mention of indication","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.60","66960","Breech extraction, without mention of indication, unspecified as to episode of care or not applicable","Breech extr NOS-unspec",44827986,"Breech extraction, without mention of indication, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.61","66961","Breech extraction, without mention of indication, delivered, with or without mention of antepartum condition","Breech extr NOS-deliver",44837294,"Breech extraction, without mention of indication, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.7",NA,NA,NA,44831438,"Cesarean delivery, without mention of indication","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.70","66970","Cesarean delivery, without mention of indication, unspecified as to episode of care or not applicable","Cesarean deliv NOS-unsp",44824445,"Cesarean delivery, without mention of indication, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.71","66971","Cesarean delivery, without mention of indication, delivered, with or without mention of antepartum condition","Cesarean delivery NOS",44826829,"Cesarean delivery, without mention of indication, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.8",NA,NA,NA,44834932,"Other complications of labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.80","66980","Other complications of labor and delivery, unspecified as to episode of care or not applicable","Compl lab/deliv NEC-unsp",44822149,"Other complications of labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.81","66981","Other complications of labor and delivery, delivered, with or without mention of antepartum condition","Comp lab/deliv NEC-deliv",44832578,"Other complications of labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.82","66982","Other complications of labor and delivery, delivered, with mention of postpartum complication","Compl del NEC-del w p/p",44830277,"Other complications of labor and delivery, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.83","66983","Other complications of labor and delivery, antepartum condition or complication","Compl deliv NEC-antepar",44833778,"Other complications of labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.84","66984","Other complications of labor and delivery, postpartum condition or complication","Compl deliv NEC-postpart",44824446,"Other complications of labor and delivery, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.9",NA,NA,NA,44819915,"Unspecified complication of labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",TRUE
"669.90","66990","Unspecified complication of labor and delivery, unspecified as to episode of care or not applicable","Compl lab/deliv NOS-unsp",44824447,"Unspecified complication of labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.91","66991","Unspecified complication of labor and delivery, delivered, with or without mention of antepartum condition","Comp lab/deliv NOS-deliv",44831439,"Unspecified complication of labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.92","66992","Unspecified complication of labor and delivery, delivered, with mention of postpartum complication","Compl del NOS-del w p/p",44825630,"Unspecified complication of labor and delivery, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.93","66993","Unspecified complication of labor and delivery, antepartum condition or complication","Compl deliv NOS-antepar",44830278,"Unspecified complication of labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"669.94","66994","Unspecified complication of labor and delivery, postpartum condition or complication","Compl deliv NOS-postpart",44821071,"Unspecified complication of labor and delivery, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",TRUE
"670",NA,NA,NA,44827987,"Major puerperal infection","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"670.0",NA,NA,NA,45890926,"Major puerperal infection, unspecified","Condition","ICD9CM","4-dig nonbill code","2014-10-01","2099-12-31",FALSE
"670.00","67000","Major puerperal infection, unspecified as to episode of care or not applicable","Maj puerp inf NOS-unsp",44836127,"Major puerperal infection, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"670.02","67002","Major puerperal infection, delivered, with mention of postpartum complication","Maj puer inf NOS-del p/p",44836128,"Major puerperal infection, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"670.04","67004","Major puerperal infection, postpartum condition or complication","Major puerp inf NOS-p/p",44824448,"Major puerperal infection, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"670.1",NA,NA,NA,45890956,"Puerperal endometritis","Condition","ICD9CM","4-dig nonbill code","2014-10-01","2099-12-31",FALSE
"670.10","67010","Puerperal endometritis, unspecified as to episode of care or not applicable","Puerp endometritis-unsp",44834933,"Puerperal endometritis, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.12","67012","Puerperal endometritis, delivered, with mention of postpartum complication","Puerp endomet del w p/p",44824449,"Puerperal endometritis, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.14","67014","Puerperal endometritis, postpartum condition or complication","Puerp endomet-postpart",44825631,"Puerperal endometritis, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.2",NA,NA,NA,45890919,"Puerperal sepsis","Condition","ICD9CM","4-dig nonbill code","2014-10-01","2099-12-31",FALSE
"670.20","67020","Puerperal sepsis, unspecified as to episode of care or not applicable","Puerperal sepsis-unsp",44829163,"Puerperal sepsis, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","2013-10-01","2099-12-31",FALSE
"670.22","67022","Puerperal sepsis, delivered, with mention of postpartum complication","Puerprl sepsis-del w p/p",44832579,"Puerperal sepsis, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","2013-10-01","2099-12-31",FALSE
"670.24","67024","Puerperal sepsis, postpartum condition or complication","Puerperl sepsis-postpart",44834934,"Puerperal sepsis, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","2013-10-01","2099-12-31",FALSE
"670.3",NA,NA,NA,45890963,"Puerperal septic thrombophlebitis","Condition","ICD9CM","4-dig nonbill code","2014-10-01","2099-12-31",FALSE
"670.30","67030","Puerperal septic thrombophlebitis, unspecified as to episode of care or not applicable","Puerp septc thromb-unsp",44829164,"Puerperal septic thrombophlebitis, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.32","67032","Puerperal septic thrombophlebitis, delivered, with mention of postpartum complication","Prp sptc thrmb-del w p/p",44821072,"Puerperal septic thrombophlebitis, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.34","67034","Puerperal septic thrombophlebitis, postpartum condition or complication","Prp septc thrmb-postpart",44824450,"Puerperal septic thrombophlebitis, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.8",NA,NA,NA,45890940,"Other major puerperal infection","Condition","ICD9CM","4-dig nonbill code","2014-10-01","2099-12-31",FALSE
"670.80","67080","Other major puerperal infection, unspecified as to episode of care or not applicable","Maj prp infec NEC-unspec",44819916,"Other major puerperal infection, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.82","67082","Other major puerperal infection, delivered, with mention of postpartum complication","Maj prp inf NEC-dl w p/p",44831440,"Other major puerperal infection, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"670.84","67084","Other major puerperal infection, postpartum condition or complication","Maj puerp infec NEC-p/p",44821073,"Other major puerperal infection, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","2013-10-10","2099-12-31",FALSE
"671",NA,NA,NA,44825632,"Venous complications in pregnancy and the puerperium","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.0",NA,NA,NA,44819917,"Varicose veins of legs in pregnancy and the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.00","67100","Varicose veins of legs complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Varic vein leg preg-unsp",44819918,"Varicose veins of legs complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.01","67101","Varicose veins of legs complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Varicose vein leg-deliv",44819919,"Varicose veins of legs complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.02","67102","Varicose veins of legs complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Varic vein leg-del w p/p",44834935,"Varicose veins of legs complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.03","67103","Varicose veins of legs complicating pregnancy and the puerperium, antepartum condition or complication","Varic vein leg-antepart",44836129,"Varicose veins of legs complicating pregnancy and the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.04","67104","Varicose veins of legs complicating pregnancy and the puerperium, postpartum condition or complication","Varic vein leg-postpart",44830279,"Varicose veins of legs complicating pregnancy and the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.1",NA,NA,NA,44829165,"Varicose veins of vulva and perineum in pregnancy and the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.10","67110","Varicose veins of vulva and perineum complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Varic vulva preg-unspec",44822150,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.11","67111","Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Varicose vulva-delivered",44836130,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.12","67112","Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Varicose vulva-del w p/p",44836131,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.13","67113","Varicose veins of vulva and perineum complicating pregnancy and the puerperium, antepartum condition or complication","Varicose vulva-antepart",44821074,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.14","67114","Varicose veins of vulva and perineum complicating pregnancy and the puerperium, postpartum condition or complication","Varicose vulva-postpart",44832580,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.2",NA,NA,NA,44822151,"Superficial thrombophlebitis in pregnancy and the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.20","67120","Superficial thrombophlebitis complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Thrombophleb preg-unspec",44831441,"Superficial thrombophlebitis complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.21","67121","Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Thrombophlebitis-deliver",44834936,"Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.22","67122","Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Thrombophleb-deliv w p/p",44824451,"Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.23","67123","Superficial thrombophlebitis complicating pregnancy and the puerperium, antepartum condition or complication","Thrombophlebit-antepart",44836132,"Superficial thrombophlebitis complicating pregnancy and the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.24","67124","Superficial thrombophlebitis complicating pregnancy and the puerperium, postpartum condition or complication","Thrombophlebit-postpart",44827988,"Superficial thrombophlebitis complicating pregnancy and the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.3",NA,NA,NA,44830280,"Deep phlebothrombosis, antepartum","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.30","67130","Deep phlebothrombosis, antepartum, unspecified as to episode of care or not applicable","Deep thromb antepar-unsp",44819920,"Deep phlebothrombosis, antepartum, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.31","67131","Deep phlebothrombosis, antepartum, delivered, with or without mention of antepartum condition","Deep throm antepar-deliv",44831442,"Deep phlebothrombosis, antepartum, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.33","67133","Deep phlebothrombosis, antepartum, antepartum condition or complication","Deep vein thromb-antepar",44832581,"Deep phlebothrombosis, antepartum, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.4",NA,NA,NA,44821075,"Deep phlebothrombosis, postpartum","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.40","67140","Deep phlebothrombosis, postpartum, unspecified as to episode of care or not applicable","Deep thromb postpar-unsp",44826830,"Deep phlebothrombosis, postpartum, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.42","67142","Deep phlebothrombosis, postpartum, delivered, with mention of postpartum complication","Thromb postpar-del w p/p",44836133,"Deep phlebothrombosis, postpartum, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.44","67144","Deep phlebothrombosis, postpartum, postpartum condition or complication","Deep vein thromb-postpar",44831443,"Deep phlebothrombosis, postpartum, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.5",NA,NA,NA,44824452,"Other phlebitis and thrombosis in pregnancy and the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.50","67150","Other phlebitis and thrombosis complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Thrombosis NEC preg-unsp",44826831,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.51","67151","Other phlebitis and thrombosis complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Thrombosis NEC-delivered",44830281,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.52","67152","Other phlebitis and thrombosis complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Thromb NEC-deliv w p/p",44827989,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.53","67153","Other phlebitis and thrombosis complicating pregnancy and the puerperium, antepartum condition or complication","Thrombosis NEC-antepart",44821076,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.54","67154","Other phlebitis and thrombosis complicating pregnancy and the puerperium, postpartum condition or complication","Thrombosis NEC-postpart",44826832,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.8",NA,NA,NA,44823298,"Other venous complications in pregnancy and the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"671.80","67180","Other venous complications of pregnancy and the puerperium, unspecified as to episode of care or not applicable","Ven compl preg NEC-unsp",44825633,"Other venous complications of pregnancy and the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.81","67181","Other venous complications of pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Venous compl NEC-deliver",44830282,"Other venous complications of pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.82","67182","Other venous complications of pregnancy and the puerperium, delivered, with mention of postpartum complication","Ven comp NEC-deliv w p/p",44830283,"Other venous complications of pregnancy and the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.83","67183","Other venous complications of pregnancy and the puerperium, antepartum condition or complication","Venous compl NEC-antepar",44823299,"Other venous complications of pregnancy and the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.84","67184","Other venous complications of pregnancy and the puerperium, postpartum condition or complication","Venous compl NEC-postpar",44830284,"Other venous complications of pregnancy and the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.9",NA,NA,NA,44830285,"Unspecified venous complication in pregnancy and the puerperium","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
